source,C00,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44
S00,-0.0982504934072494,0.0869843885302543,0.1831164807081222,-0.013468625023961,0.0245032142847776,0.0243384502828121,0.0124607477337121,0.1556121706962585,0.0427240096032619,0.0857536494731903,0.0366089642047882,0.0172669980674982,-0.0260905474424362,-0.0312348436564207,0.0776498913764953,0.3934152126312256,0.0363383889198303,-0.0138497874140739,0.0895846560597419,0.2567943036556244,0.1527243554592132,0.1195303723216056,0.2534480690956116,-0.0074030803516507,0.114185906946659,0.07633738219738,0.0057869558222591,-0.0127298086881637,0.1273077428340912,0.0078898100182414,-0.0031891008839011,0.024663658812642,-0.074782520532608,0.0877943485975265,-0.0092212380841374,0.0153111219406127,-0.0114379217848181,0.0775930359959602,-0.0228230953216552,0.0210273824632167,0.0664105489850044,0.0206247698515653,-0.010282945819199,-0.0160940811038017,0.0124890962615609
S01,-0.0045373546890914,-0.0395114459097385,-0.013764233328402,-0.0130168749019503,-0.0218338519334793,0.0300317518413066,-0.0073407031595706,-0.0097067654132843,0.0272469222545623,-0.0043399259448051,-0.0051070004701614,0.0019732301589101,-0.0076984916813671,0.0241798050701618,-0.0150130502879619,0.0355251505970954,-0.0095011908560991,0.0884290039539337,0.0737582668662071,0.0132204964756965,0.0282181221991777,0.0203993618488311,-0.0210744682699441,0.0393206104636192,0.0042087375186383,0.0176225658506155,-0.0018753422191366,0.0160163454711437,0.0070433728396892,-0.0255812015384435,-0.0369652472436428,0.0023233713582158,0.0197342205792665,0.001422960544005,-0.0104561923071742,0.0240762475878,-0.0162061061710119,-0.0031894238200038,-0.0172656271606683,-0.0248516388237476,0.0656057074666023,-0.0296028852462768,0.0120913069695234,0.0019031066913157,-0.0049593970179557
S02,0.0053361556492745,0.0100752413272857,0.0244377348572015,-0.0281715262681245,0.0097534637898206,0.0322173312306404,0.0083376131951808,0.0080681722611188,0.0028470351826399,0.0210562292486429,0.0219460036605596,-0.0017120058182626,0.006293530575931,0.0288675557821989,0.0226471554487943,0.03491922467947,-0.0215814933180809,0.0122921736910939,-0.052261009812355,0.0174609255045652,-0.0687058195471763,-0.0371655859053134,-0.0638264864683151,-0.0544095113873481,0.0141165936365723,0.0442206636071205,-0.0213233847171068,-0.001524843275547,0.088095873594284,-0.0164797194302082,-0.0289178155362606,0.0197484046220779,0.0197545308619737,0.0047728619538247,0.0006388146430253,0.0233162809163332,-0.0164044648408889,0.062867522239685,0.0220239870250225,-0.0039149057120084,0.0498631931841373,0.0006748304585926,-0.0495202131569385,-0.0101359011605381,0.0101391747593879
S03,0.1842007339000702,0.0215861964970827,0.0399961248040199,-0.0030577555298805,-0.0235525146126747,0.0457687564194202,0.0080223502591252,-0.0184599198400974,0.0017822403460741,0.081589289009571,-0.0195180103182792,0.0106374956667423,0.0445844307541847,0.0763245075941085,0.0105058141052722,0.0372465774416923,-0.0138881253078579,0.0124039901420474,-0.0058383168652653,0.0147511195391416,0.0181448962539434,0.0298748780041933,-0.0442740954458713,0.0081315198913216,-0.0128543060272932,0.0099335927516222,0.0027048599440604,-0.0008585200994275,-0.0174738839268684,0.0082397814840078,-0.0261367727071046,0.0185334049165248,0.0420539043843746,0.011845875531435,-0.0079697305336594,0.026268420740962,-0.0172472316771745,0.0073325131088495,-0.0112682897597551,0.0045415647327899,0.0593859292566776,-0.0287528503686189,-0.0465815477073192,0.110574871301651,-0.0278806798160076
S04,-0.0018848684849217,-0.0079782623797655,0.0052748192101716,0.0021094572730362,-0.0099484967067837,0.0144457519054412,-0.0024797201622277,0.0202838573604822,-0.0198332592844963,0.0251787491142749,-0.0028265579603612,0.0073775122873485,0.0216019675135612,0.0212905406951904,0.0172552522271871,-0.0078609958291053,0.0106009542942047,0.0473601706326007,0.0313573479652404,0.0136417904868721,-0.0070772212930023,-0.0026367518585175,0.0147148724645376,-0.0195286143571138,0.0286674462258815,0.000861368374899,-9.898344433167948e-05,0.0028718067333102,0.0206005983054637,0.0422964319586753,-0.0131013365462422,0.0024147087242454,0.0361911691725254,0.0069331303238868,-0.0179069694131612,0.0244548209011554,-0.0139680970460176,0.0045981449075043,-0.0093240300193429,-0.0118764257058501,-0.0047878422774374,-0.0108737256377935,0.0085206599906086,0.0031776383984833,0.006792084313929
S05,0.0277759060263633,-0.0356137007474899,-0.0033003231510519,0.0294449795037508,0.0252128727734088,0.0105039002373814,-0.011567142792046,-0.0237173549830913,0.0253684408962726,0.032479103654623,0.0198652055114507,-0.0233709774911403,0.0054025435820221,0.0667603909969329,0.0007179863168857,0.1423956006765365,0.0327362045645713,0.0066911131143569,0.026843287050724,0.0184402950108051,0.0033034705556929,-0.0168602038174867,-0.0048333834856748,0.0450306199491024,0.0272836647927761,0.0244511477649211,-0.0274070892482996,-0.0336995869874954,-0.0474804751574993,0.0207386948168277,-0.0716020092368125,0.0117236832156777,0.0072777089662849,0.0098109701648354,-0.0151031343266367,-0.024232804775238,-0.0344102531671524,-0.010526355355978,0.0692007318139076,-0.0094937104731798,0.0002942495048046,0.0003034647379536,0.0118668843060731,0.0071020182222127,0.0055495146661996
S06,0.0312825180590152,0.0023604140151292,0.0077198264189064,0.0372077226638793,-0.0114352982491254,0.0124940946698188,0.0005491279880516,0.0128629831597208,0.0256556663662195,0.0251704175025224,0.0188264455646276,-0.0085878213867545,-0.0127814952284097,-0.0348309203982353,0.0101382145658135,-0.0136412940919399,0.0193077623844146,0.0013417592272162,0.0359662547707557,0.0635807067155838,-0.0154094574972987,0.0029203628655523,0.0205522142350673,-0.0849478766322135,1.6941711902618408,0.2042127698659896,-0.0220301244407892,-0.015264393761754,0.0136733874678611,-0.0149342315271496,-0.0198637675493955,0.003788735019043,0.0524547062814235,0.0070365378633141,-0.0146343633532524,0.0210083294659852,-0.0037684615235775,0.0430533960461616,0.0942744016647338,-0.0113436421379446,0.0312166567891836,-0.0123389847576618,-0.0099350297823548,0.0039239837788045,-0.0137498592957854
S07,-0.0200456418097019,-0.0048919944092631,0.0011938074603676,0.0109598562121391,0.0038611704949289,0.008772742934525,-0.0022632887121289,-0.0059183300472795,-0.0101574165746569,0.0132921123877167,0.001195800374262,0.0047246534377336,0.0171546731144189,0.0101906424388289,0.0130850709974765,0.0140332207083702,0.0309071280062198,0.0003668463614303,-0.0064916242845356,0.0185844209045171,0.0042164451442658,0.0009520270396023,-0.1141869649291038,-0.1213654801249504,2.6591856479644775,0.1410258114337921,-0.0270684417337179,0.0131269982084631,-0.0976492837071418,1.4399386644363403,0.0049822190776467,0.0190023034811019,0.1395610272884369,0.0204165391623973,0.0029061760287731,-0.0048630977980792,0.010697154328227,0.4479920566082001,0.0176180284470319,-0.0118170762434601,0.0549076683819294,-0.0261134412139654,-0.0151419602334499,0.0234013497829437,0.0090207271277904
S08,0.0280518066138029,0.0048101679421961,-0.0033049613703042,-0.005732137709856,-0.0056817503646016,0.0157501325011253,0.0009157547610811,0.0052713216282427,-0.0056937532499432,0.009041397832334,0.0062998346984386,-0.0082063330337405,-0.0510766208171844,0.0388792976737022,0.0108429491519927,0.0030509168282151,0.0172754023224115,0.0050560301169753,0.0104619171470403,0.0533408485352993,0.0153594147413969,-0.0236349757760763,-0.0305906552821397,0.0167006645351648,-0.0378318354487419,0.0257346089929342,-0.0120430923998355,0.0082447025924921,0.0298544913530349,0.0300918258726596,-0.0127363251522183,0.0007495249155908,0.0404822453856468,0.0073674460873007,-0.0047609698958694,-0.0125738121569156,-0.0168134048581123,0.0275603458285331,0.003423623740673,-0.0089523894712328,0.03548588976264,-0.0332076884806156,-0.0024304166436195,-0.0091861234977841,0.0068888226523995
S09,0.0132085653021931,-0.0136311128735542,-0.0264638476073741,-0.0156790781766176,0.0149311795830726,0.0201332755386829,-0.0065921694040298,-0.0189075097441673,0.0193322226405143,0.0110545689240098,-0.0008147866465151,-0.0040670642629265,-0.011372503824532,0.0709192231297493,-0.0047214869409799,0.0158015917986631,0.0521759614348411,0.011112225241959,-0.1181061342358589,0.0097533408552408,0.0553828068077564,-0.0242369398474693,-0.0734507367014885,0.0139302527531981,0.0033996885176748,0.0397552736103534,0.0174713525921106,0.028977820649743,-0.0462538450956344,0.0515543818473815,0.0368888899683952,-0.0082435263320803,0.0653293505311012,0.0045909010805189,-0.0364252813160419,0.0307867247611284,-0.0049447938799858,0.0009358571260236,-0.0598030872642993,0.002595811150968,0.0126626938581466,-0.0081356270238757,0.009670341387391,-0.0013328529894351,-0.0129204904660582
