experiment,family,target,tokens,delta_mean,delta_sum,delta_trimmed,kl_mean,baseline_lp_sum,intervention_lp_sum
delete_E08p2,fine_matrix,R_lever,5,-0.019161203876137733,-0.09580601751804352,-0.02182130515575409,0.003802291350439191,-4.301279067993164,-4.397084712982178
delete_E08p2,fine_matrix,R_exception,3,0.07327679544687271,0.21983039379119873,0.18849968910217285,0.0020685563795268536,-5.062926769256592,-4.843096733093262
delete_E08p2,fine_matrix,R_justified,4,-0.0028305258601903915,-0.011322103440761566,-0.0010991322342306376,0.0001918377965921536,-0.322502076625824,-0.33382415771484375
delete_E08p2,fine_matrix,R_acceptable,4,0.018177466467022896,0.07270986586809158,0.000508580356836319,0.0005018288502469659,-3.774522304534912,-3.701812267303467
delete_E08p2,fine_matrix,R_commit,25,0.003398924833163619,0.08497311919927597,0.00021417652897071093,0.0019481368362903595,-7.885322093963623,-7.80034875869751
delete_E08p2,fine_matrix,R_action_name,4,0.0009533336269669235,0.003813334507867694,-1.597280424903147e-05,6.393169314833358e-05,-0.03515005111694336,-0.0313367135822773
delete_E08p2,fine_matrix,R_threat,5,0.018296563997864723,0.09148281812667847,-0.0038694078102707863,0.0019166814163327217,-1.3751378059387207,-1.2836549282073975
delete_E08p2,fine_matrix,R_blackmail_plan,2,-0.0359194278717041,-0.0718388557434082,-0.0359194278717041,0.008161481469869614,-1.5262423753738403,-1.5980812311172485
delete_E08p2,fine_matrix,R_accept_full,14,-0.015598954632878304,-0.21838536858558655,-0.024331824854016304,0.001883479650132358,-11.672632217407227,-11.891016960144043
delete_E08p2,fine_matrix,R_necessity,3,0.07327679544687271,0.21983039379119873,0.18849968910217285,0.0020685563795268536,-5.062926769256592,-4.843096733093262
delete_E08p2,fine_matrix,R_action_first,1,0.0038477834314107895,0.0038477834314107895,0.0038477834314107895,0.0002450163010507822,-0.03505849838256836,-0.03121071495115757
delete_E08p2,fine_matrix,R_final_blackmail,3,-0.0013603890547528863,-0.004081167280673981,-0.03764355182647705,0.0011997969122603536,-1.8161547183990479,-1.8202359676361084
delete_E08p2,fine_matrix,D_bridge,10,0.01869649812579155,0.1869649738073349,0.005280791316181421,0.010856562294065952,-5.409919261932373,-5.222953796386719
delete_E08p2,fine_matrix,D_stopping,1,-0.086090087890625,-0.086090087890625,-0.086090087890625,0.06280045956373215,-2.3209052085876465,-2.4069952964782715
delete_E08p2,fine_matrix,D_primary,1,-0.1794222593307495,-0.1794222593307495,-0.1794222593307495,0.006624630652368069,-1.8609648942947388,-2.0403871536254883
delete_E08p2,fine_matrix,D_acceptable,1,0.07183623313903809,0.07183623313903809,0.07183623313903809,0.001920341863296926,-1.3233798742294312,-1.251543641090393
delete_E08p2,fine_matrix,D_consider,1,-0.034339070320129395,-0.034339070320129395,-0.034339070320129395,0.0032329801470041275,-0.39193931221961975,-0.42627838253974915
delete_E08p2,fine_matrix,D_call,1,0.08155155181884766,0.08155155181884766,0.08155155181884766,0.002006485592573881,-2.283207893371582,-2.2016563415527344
delete_E08p2,fine_matrix,D_threatening,1,0.10328406095504761,0.10328406095504761,0.10328406095504761,0.008837152272462845,-0.9705814123153687,-0.867297351360321
delete_E08p2,fine_matrix,D_therefore,1,0.004083037376403809,0.004083037376403809,0.004083037376403809,0.0004997574724256992,-1.5646344423294067,-1.560551404953003
delete_E08p2,fine_matrix,D_function,4,0.0006990816909819841,0.0027963267639279366,-0.0001762995816534385,0.0002491028280928731,-0.008775414898991585,-0.005979087669402361
delete_E08p2,fine_matrix,D_force,8,-0.04021947458386421,-0.3217557966709137,-0.0566989965736866,0.002796317683532834,-4.274431228637695,-4.596187114715576
delete_E08p3,fine_matrix,C00,19,-0.06499402225017548,-1.2348864078521729,0.0054839253425598145,0.0011693347478285432,-20.266422271728516,-21.501306533813477
delete_E08p3,fine_matrix,C01,17,-0.015122441574931145,-0.2570815086364746,-0.017487727105617523,0.0021173199638724327,-4.4641900062561035,-4.721271514892578
delete_E08p3,fine_matrix,C02,16,0.0032583726570010185,0.052133962512016296,-0.016882160678505898,0.006179471965879202,-4.012538909912109,-3.9604053497314453
delete_E08p3,fine_matrix,C03,14,0.004625678062438965,0.06475949287414551,0.01725936122238636,0.0035119245294481516,-7.50508975982666,-7.440330505371094
delete_E08p3,fine_matrix,C04,21,-0.025587569922208786,-0.5373389720916748,-0.027791939675807953,0.0049775997176766396,-24.31975746154785,-24.85709571838379
delete_E08p3,fine_matrix,C05,20,0.028013765811920166,0.5602753162384033,0.03287193551659584,0.0051793926395475864,-7.096564292907715,-6.536288738250732
delete_E08p3,fine_matrix,C06,19,-0.008571789599955082,-0.16286399960517883,-0.005000016186386347,0.005032126791775227,-3.0683040618896484,-3.231168270111084
delete_E08p3,fine_matrix,C07,10,-0.03286883607506752,-0.3286883533000946,-0.04449424147605896,0.003914037253707647,-3.1207146644592285,-3.4494030475616455
delete_E08p3,fine_matrix,C08,5,-0.009632832370698452,-0.048164162784814835,-0.005368497688323259,0.003245242405682802,-1.3674250841140747,-1.4155892133712769
delete_E08p3,fine_matrix,C09,22,-0.013329630717635155,-0.2932518720626831,-0.01689135655760765,0.006717361975461245,-16.40864372253418,-16.701894760131836
delete_E08p3,fine_matrix,C10,17,-0.005714124068617821,-0.0971401110291481,-0.017540885135531425,0.007730388548225164,-3.8188540935516357,-3.915994167327881
delete_E08p3,fine_matrix,C11,13,-0.029524601995944977,-0.3838198184967041,-0.029863636940717697,0.003988367505371571,-3.057001829147339,-3.440821647644043
delete_E08p3,fine_matrix,C12,23,0.04296131804585457,0.9881103038787842,0.0412219800055027,0.005647473502904177,-17.79686737060547,-16.808757781982422
delete_E08p3,fine_matrix,C13,9,0.07841609418392181,0.7057448625564575,0.020972182974219322,0.007897567003965378,-14.502073287963867,-13.796327590942383
delete_E08p3,fine_matrix,C14,11,-0.03849910572171211,-0.42349016666412354,-0.055617135018110275,0.007874148897826672,-6.6209869384765625,-7.044476509094238
delete_E08p3,fine_matrix,C15,32,-0.010623828507959843,-0.33996251225471497,-0.010388338938355446,0.011544948443770409,-16.339309692382812,-16.679271697998047
delete_E08p3,fine_matrix,C16,13,-0.017263593152165413,-0.22442670166492462,-0.01054175104945898,0.015624016523361206,-3.9797027111053467,-4.204129219055176
delete_E08p3,fine_matrix,C17,12,-0.021702134981751442,-0.2604256272315979,-0.027781525626778603,0.008878571912646294,-5.513570785522461,-5.773996353149414
delete_E08p3,fine_matrix,C18,11,-0.04218871146440506,-0.46407583355903625,-0.051163945347070694,0.008670092560350895,-12.533697128295898,-12.997773170471191
delete_E08p3,fine_matrix,C19,21,-0.008509977720677853,-0.17870953679084778,0.016757750883698463,0.025492461398243904,-15.679450988769531,-15.858160018920898
delete_E08p3,fine_matrix,C20,14,0.013073834590613842,0.18303368985652924,0.016594944521784782,0.007216140627861023,-12.404045104980469,-12.221012115478516
delete_E08p3,fine_matrix,C21,11,-0.01030015293508768,-0.11330167949199677,-0.013943266123533249,0.0009820318082347512,-4.596109390258789,-4.709410667419434
delete_E08p3,fine_matrix,C22,16,0.019918177276849747,0.31869083642959595,0.0028428477235138416,0.007969150319695473,-16.49824333190918,-16.179553985595703
