source,C00,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44
T00,-0.06729279458522797,0.0047641028650105,0.012682138942182064,0.004665677901357412,0.01247191708534956,-0.008215167559683323,-0.005775462370365858,0.013958817347884178,0.01018434576690197,-0.0031252240296453238,0.00776439905166626,-0.006579910404980183,0.00175231765024364,-0.027243660762906075,0.010853580199182034,0.0022678503300994635,0.0008176026167348027,-0.01780557446181774,-0.016752557829022408,-0.025592852383852005,0.02239958755671978,0.07744265347719193,0.032323990017175674,0.04362017288804054,-0.010532591491937637,-0.018305452540516853,0.015506952069699764,-0.00958787277340889,0.0018562842160463333,0.025630155578255653,0.01586967147886753,0.0027455161325633526,-0.03754395246505737,-0.013582676649093628,1.1448438272054773e-05,-0.015562505461275578,0.02705761231482029,-0.008546646684408188,-0.018690088763833046,0.011950811371207237,-0.048916224390268326,0.005973654333502054,0.044653523713350296,-0.021293239668011665,-0.016371559351682663
T01,-0.03379155695438385,-0.009490200318396091,-0.010136225260794163,0.002923171501606703,0.0004420477489475161,-0.025671586394309998,0.000207053599297069,-0.017692236229777336,-0.006216590292751789,-0.009700782597064972,-0.009170346893370152,-0.008766012266278267,0.012329822406172752,0.005176980514079332,0.0011589520145207644,-0.00919092446565628,-0.01467227004468441,-0.016445884481072426,0.005460694432258606,-0.03021208941936493,0.004887246526777744,-0.05988388881087303,0.020230140537023544,0.012181641533970833,-0.04600811377167702,-0.027200276032090187,0.005298984702676535,-0.011959705501794815,-0.0029089367017149925,0.013125191442668438,0.015991751104593277,-0.021823905408382416,-0.05798622593283653,0.0061384690925478935,-0.011766533367335796,-0.0003681305970530957,0.010030737146735191,-0.0025674367789179087,-0.02221243642270565,-0.007946310564875603,-0.02532963454723358,0.004300638101994991,-0.013979945331811905,-0.010844722390174866,-0.005368344485759735
T02,-0.05170821398496628,-0.0020160458516329527,0.006822873372584581,-0.010276277549564838,-0.019489839673042297,-0.005745057016611099,-9.547330591885839e-06,0.005413373000919819,-0.018313735723495483,0.009916472248733044,-0.0035178319085389376,-0.018132943660020828,0.007521654479205608,-0.04976504296064377,-0.013605586253106594,-0.002573596313595772,-0.008904512971639633,-0.0010113505413755774,-0.03841368854045868,-0.04237283393740654,0.01439202856272459,-0.02896375022828579,0.04574958607554436,0.03761235252022743,-0.04749360308051109,-0.014605771750211716,0.024457475170493126,-0.015211537480354309,-0.003632637672126293,0.013803338631987572,0.026056110858917236,-0.02436366304755211,-0.016467876732349396,-0.005736133083701134,0.01676635444164276,-0.004932791460305452,0.003597875125706196,-0.011971112340688705,-0.00428923312574625,0.006927190348505974,-0.0005935591761954129,0.022951116785407066,0.011600418016314507,0.01016178634017706,-0.017801517620682716
T03,-0.0518391989171505,-0.0025068174581974745,0.0018113795667886734,-0.0007515400648117065,-0.034171611070632935,-0.0020832554437220097,0.007576918229460716,0.01350054144859314,0.010280433110892773,-0.01687653549015522,-0.006424517836421728,0.0018038471462205052,-0.016605058684945107,-0.023131562396883965,-0.02277284674346447,0.0010467278771102428,-0.0193343348801136,-0.025809744372963905,-0.014450311660766602,0.005005471874028444,0.03268967196345329,0.013795427046716213,0.028455369174480438,0.05091533437371254,-0.023371567949652672,-0.011690730229020119,0.02514387108385563,-0.0016178417718037963,0.012719664722681046,0.007819585502147675,0.03640655428171158,-0.025390617549419403,-0.004500475246459246,-0.017581121996045113,0.004162671510130167,-0.013067244552075863,0.019425222650170326,-0.00493058655411005,-0.016404177993535995,0.006996439769864082,-0.03326847031712532,-0.015474945306777954,-0.015581758692860603,-0.0011023030383512378,-0.003332671243697405
T04,-0.04019136354327202,0.005533076357096434,-0.03983655944466591,-0.017845092341303825,-0.00978470966219902,-0.002918366575613618,0.003929747734218836,0.015417021699249744,0.040310997515916824,-0.007302113343030214,-0.008802988566458225,-0.007940785028040409,-0.029592474922537804,-0.21551889181137085,-0.06157729774713516,-0.003619120456278324,-0.022086171433329582,-0.03760441765189171,0.012486409395933151,-0.046797677874565125,0.06849119812250137,-0.6636241674423218,0.05700891464948654,0.05084696784615517,-0.004264719784259796,-0.016372941434383392,0.022694190964102745,-0.0021644902881234884,0.10686272382736206,-0.007660375442355871,0.018098169937729836,-0.015432014130055904,-0.11046247184276581,-0.20585280656814575,0.03050904907286167,0.0019453709246590734,-0.03205243870615959,0.0008742032805457711,-0.048675138503313065,0.03379730135202408,-0.02302701771259308,0.01193568017333746,-0.06961303949356079,-0.08030322939157486,0.04030832275748253
T05,-0.1388552039861679,0.005191395524889231,-0.009302000515162945,-0.06057145819067955,-0.05329883098602295,-0.025066595524549484,-0.004936439450830221,-0.02127029374241829,-0.05099671334028244,-0.047326233237981796,-0.019904935732483864,-0.014108306728303432,0.03458986431360245,0.007188416086137295,-0.0361064188182354,0.007146362215280533,-0.08296214789152145,-0.058680202811956406,0.11389040946960449,-0.1164863333106041,-0.06616600602865219,-4.296480178833008,-1.4377400875091553,-0.3130919635295868,0.029344897717237473,-0.12385037541389465,0.009403876960277557,0.08355660736560822,-0.2122557908296585,-0.044168584048748016,0.09850770980119705,-0.20019827783107758,0.021043911576271057,-1.4817185401916504,-0.3957230746746063,-0.05110430344939232,0.0077174571342766285,-0.01270480826497078,-0.002552745630964637,0.044463228434324265,-0.10299650579690933,0.0008427208522334695,-0.032452940940856934,-0.09568066149950027,-0.12609092891216278
T06,-0.02220175787806511,-0.018150189891457558,0.011191282421350479,0.009453559294342995,-0.0058050453662872314,-0.004763942211866379,-0.0033659941982477903,-0.00042486205347813666,-0.005737693980336189,0.002093411283567548,0.00045977241825312376,-0.010591933503746986,-0.00829586572945118,0.010047657415270805,-0.022482218220829964,-0.00883470382541418,-0.01085368636995554,-0.03038311004638672,-0.012840235605835915,-0.00465439772233367,-0.003340121591463685,0.026948554441332817,-0.019019903615117073,0.00730834761634469,0.010362834669649601,-0.00453903479501605,0.006281241774559021,0.0065807257778942585,-0.00554197933524847,0.0024368707090616226,0.014315156266093254,-0.0036427732557058334,-0.02147124893963337,-0.021529652178287506,0.008891545236110687,-0.01709563098847866,0.02083667367696762,-0.003331830957904458,-0.004360457416623831,0.012241230346262455,-0.056914616376161575,0.024281634017825127,0.011326461099088192,-0.008071791380643845,-0.014982057735323906
T07,-0.042165204882621765,-0.004682039842009544,-0.008410494774580002,-0.008314422331750393,0.00013144314289093018,-0.014624049887061119,-0.0069200703874230385,-0.03671472519636154,-0.02196751907467842,-0.01623387821018696,-0.0026723865885287523,-0.033089254051446915,0.04007568210363388,-0.03519546613097191,-0.011087481863796711,0.003115246072411537,-0.0043014525435864925,-0.0397401787340641,0.008281979709863663,-0.0010135173797607422,0.0033687769901007414,-0.012647495605051517,0.030771518126130104,0.018749581649899483,-0.020694773644208908,-0.03001941367983818,0.03404594585299492,-0.0036755369510501623,-0.0013858526945114136,0.015419174917042255,0.0210261307656765,-0.00369076244533062,-0.049306415021419525,-0.030020471662282944,0.04072614014148712,-0.007242314517498016,0.00933509599417448,-0.012092596851289272,-0.02487708441913128,0.015393532812595367,-0.005573293659836054,0.031495172530412674,-0.049980614334344864,-0.030832719057798386,0.011329486966133118
T08,-0.053188588470220566,-0.0016311946092173457,0.00531326700001955,0.006370996590703726,-0.003418147563934326,-0.02186223864555359,0.0017557120881974697,-0.007683237083256245,0.003058622358366847,-0.00933970045298338,-0.0025074437726289034,-0.005921519827097654,0.002759253606200218,-0.07065006345510483,-0.007231203839182854,0.008399276994168758,-0.02147265523672104,-0.025547757744789124,-0.010446489788591862,-0.01961095631122589,0.011960567906498909,0.007047194056212902,0.006936551071703434,-0.013196594081819057,-0.017361320555210114,-0.011271036230027676,0.022122206166386604,0.016066130250692368,-0.0071542467921972275,0.006614270154386759,0.015889937058091164,-0.02098788321018219,-0.009334990754723549,-0.01624101959168911,0.004729561973363161,-0.0001923709496622905,0.008644316345453262,-0.003114834427833557,-0.013482341542840004,0.01564655639231205,0.013830187730491161,0.004118976648896933,-0.004172313958406448,0.0015518291620537639,-0.011694889515638351
T09,-0.006198314484208822,-0.01602969691157341,0.01849711500108242,-0.028489496558904648,-0.011919013224542141,-0.016482893377542496,-0.00844768900424242,-0.00013197801308706403,-0.015505081042647362,-0.012846478261053562,-0.004897900391370058,-0.010070688091218472,0.004136062692850828,-0.008270055055618286,-0.016932660713791847,-0.006511209532618523,-0.01623166911303997,-0.0009122870396822691,0.015489036217331886,-0.011543329805135727,0.006758389063179493,-0.0037161775398999453,0.048490725457668304,-0.0038690140936523676,-0.023397576063871384,-0.025317473337054253,0.030153827741742134,-0.0023012517485767603,-0.009141603484749794,0.02701057866215706,0.02248169109225273,-0.00736241415143013,-0.033114682883024216,-0.01019321009516716,0.03142349794507027,-0.018920978531241417,0.006852271035313606,-0.00737799983471632,-0.002343167085200548,0.00920859444886446,-0.028300246223807335,0.027599696069955826,-0.019307121634483337,-0.005768795497715473,-0.010598620399832726
T10,-0.016483085229992867,0.00410432880744338,0.013758130371570587,0.0006411022623069584,-0.002404266269877553,-0.007066232152283192,-0.00033162219915539026,0.004609616938978434,0.0010014217114076018,-0.007708691526204348,-0.011607394553720951,0.002961855148896575,0.0005965723539702594,-0.023863570764660835,-0.019624318927526474,0.002710736356675625,-0.009626103565096855,-0.005871818866580725,-0.017153488472104073,0.0219291802495718,0.020259585231542587,-0.0030742413364350796,0.003532581264153123,0.005795278120785952,-0.00016519278869964182,-0.011769459582865238,0.02026263065636158,0.0070434859953820705,0.013155236840248108,0.00446874788030982,0.0012686942936852574,-0.01816447637975216,-0.017383364960551262,-0.008733629249036312,0.0028424144256860018,-0.005072429310530424,0.026745060458779335,-0.0031057095620781183,0.006808376405388117,0.011714765802025795,-0.050225626677274704,0.011325201019644737,-0.016924500465393066,-0.004215081222355366,-0.014765692874789238
U00,-1.3607405424118042,-0.1360568404197693,-0.15734076499938965,-0.05910562723875046,-0.08057364076375961,-0.11633185297250748,-0.09068138897418976,-0.11878015846014023,-4.478759288787842,-0.07724004983901978,-0.11848071217536926,-0.21978475153446198,-0.44544461369514465,-0.02047949656844139,0.01601262204349041,-0.07172967493534088,-0.04125925153493881,-0.06759050488471985,-0.23879456520080566,-0.08690743893384933,0.07253308594226837,0.012780923396348953,0.0975865051150322,0.04464342072606087,-0.06672172993421555,-0.07906685024499893,0.012603702954947948,-0.0679941177368164,-0.0739189088344574,0.026448536664247513,0.022660650312900543,-0.02248532511293888,-0.10772790759801865,-0.018562618643045425,-0.00960763543844223,-0.03450510650873184,-0.02368798479437828,-0.0006272755563259125,0.013039683923125267,0.014139499515295029,-0.11981155723333359,0.048191606998443604,0.05254056304693222,-2.386875867843628,-0.03464546799659729
E00,-0.11913242936134338,-2.975353240966797,-0.4587027132511139,0.1115836575627327,-0.03431744873523712,-0.24632994830608368,-0.023479459807276726,-0.22574260830879211,-0.022235458716750145,-0.014894976280629635,-0.10768717527389526,-0.12148486077785492,0.0995645746588707,-0.09446529299020767,-0.06653404980897903,-0.07493307441473007,-0.37137922644615173,-0.001610301434993744,0.13475948572158813,-0.05977533385157585,-0.033540066331624985,0.013258335180580616,0.16104578971862793,-0.055145204067230225,-0.04172281548380852,-0.05925559625029564,-0.11406887322664261,-0.09891075640916824,-0.00021866336464881897,0.030751492828130722,-0.04958468675613403,-0.035816121846437454,-0.04467498138546944,-0.026612024754285812,0.010210142470896244,-0.00114747928455472,-0.053130026906728745,-0.026824813336133957,-0.017499711364507675,0.005067117512226105,0.05763677880167961,0.08414077758789062,0.01996292918920517,0.0037917785812169313,-0.013576779514551163
E01,-0.08410001546144485,0.018350979313254356,-3.514847993850708,0.06576278060674667,-0.024427073076367378,-0.32021957635879517,-0.1225336492061615,-0.0547260046005249,-0.03738940879702568,-0.03260473161935806,-0.03181152418255806,-0.12170259654521942,-0.007221135776489973,0.09382893145084381,-0.037559594959020615,-0.07717113196849823,-0.03904958814382553,0.04242132976651192,0.12135705351829529,-0.06937020272016525,-0.06059534475207329,0.005264708306640387,-0.03231819346547127,-0.10642441362142563,-0.054222214967012405,-0.07668479532003403,-0.07007303833961487,-0.07095425575971603,-0.045524582266807556,0.021996106952428818,0.023941589519381523,-0.013213112950325012,-0.08659759908914566,-0.02216918207705021,0.012731988914310932,-0.01712268404662609,-0.022160857915878296,0.004117367323487997,0.014217257499694824,-0.00642393808811903,-0.15415911376476288,-0.06630279123783112,-0.013763564638793468,0.010789468884468079,-0.004533412866294384
E02,-0.008950757794082165,-0.004411265719681978,-0.014718731865286827,-1.5038201808929443,-0.3735203444957733,-0.05408906936645508,-0.011041239835321903,0.08329008519649506,-0.007564416620880365,0.019178511574864388,0.013233769685029984,-0.07232838124036789,-0.035336583852767944,-0.012049545533955097,-0.036577414721250534,-0.015574527904391289,-0.04712769761681557,-0.04638965055346489,0.013259276747703552,-0.08957213908433914,-0.03190402686595917,0.01025829091668129,0.028805028647184372,-0.008568810299038887,-0.036968640983104706,-0.013162348419427872,0.13353602588176727,-0.06698904186487198,-0.030487004667520523,0.010100279934704304,-0.00539379520341754,-0.020434638485312462,-0.07213983684778214,-0.0036451490595936775,-0.002866980852559209,-0.018188120797276497,0.00348717556335032,-0.004062978085130453,-0.011046781204640865,-0.0122838094830513,0.0002277083694934845,-0.0002409763546893373,0.018385905772447586,-0.003010386135429144,0.008837791159749031
E03,-0.06224030628800392,-0.016797110438346863,0.016769802197813988,0.056313905864953995,-1.1436928510665894,-0.07605699449777603,-0.020291384309530258,0.02734817937016487,-0.032935261726379395,0.03482382372021675,0.00789339654147625,-0.0550677515566349,0.046261969953775406,0.05581371486186981,-0.021940529346466064,-0.014626226387917995,-0.04543478041887283,-0.034587565809488297,0.07973397523164749,-0.11477898061275482,-0.007492537144571543,0.027291031554341316,0.08539442718029022,-0.028582055121660233,-0.05022777244448662,-0.37049004435539246,-0.5183210372924805,-0.03506782650947571,-0.06759856641292572,0.02553771808743477,-0.0016787382774055004,-0.003203061642125249,0.046029578894376755,0.0064542461186647415,0.028291506692767143,-0.009652449749410152,0.022407032549381256,-0.005179643165320158,0.02799004688858986,-0.012085109949111938,-0.051303207874298096,-0.019505977630615234,-0.008634086698293686,-0.010479897260665894,-0.008770786225795746
E04,-0.07032914459705353,-0.012215651571750641,-0.028707075864076614,-0.007258608937263489,-0.646666944026947,-0.044410642236471176,-0.002734339563176036,0.003656012238934636,-0.04978248476982117,-0.014216155745089054,-0.006529162172228098,-0.02840428799390793,-0.004391405265778303,0.01623767986893654,-0.038576170802116394,-0.01753961481153965,-0.00023432935995515436,0.002640817314386368,0.050511434674263,-0.060577619820833206,-0.009769975207746029,-0.013975262641906738,0.07441984117031097,-0.004251956474035978,-0.07007972151041031,-0.041607797145843506,-0.07642792910337448,-0.020862512290477753,-0.010064637288451195,0.03386559337377548,0.02494843117892742,0.011683563701808453,-0.011325948871672153,0.008485148660838604,-0.01015513390302658,-0.017999928444623947,-0.008589171804487705,-0.006205776706337929,-0.02080424316227436,-0.00345061719417572,-0.1504793018102646,0.06521274149417877,0.012558777816593647,-0.010169881395995617,0.015022864565253258
E05,-0.08539249747991562,-0.007669785525649786,0.004609814379364252,-0.0028428228106349707,-0.6724482178688049,-0.09912247955799103,-0.011646914295852184,-0.002322015818208456,-0.01651420071721077,0.0027693400625139475,0.0003641878720372915,-0.018757851794362068,0.042382244020700455,0.02151118777692318,-0.037901412695646286,0.005525771528482437,-0.010557145811617374,-0.05788246914744377,0.06256652623414993,-0.05840921401977539,-0.0017153891967609525,-0.010760989971458912,0.02751368097960949,0.005230785813182592,-0.03950246050953865,-0.0375729538500309,-0.06907369196414948,-0.04194685444235802,-0.012244236655533314,0.024619407951831818,0.00864499807357788,-0.008315342478454113,-0.03780969977378845,-0.011740014888346195,0.010716668330132961,-0.021491898223757744,-0.010408381000161171,-0.01334257610142231,-0.035394322127103806,-0.00402585044503212,-0.07237113267183304,-0.005065545905381441,0.02452864684164524,-0.007103977724909782,-0.008869840763509274
E06,-0.0025568241253495216,-0.04491952806711197,-0.008234413340687752,-0.06376996636390686,0.053727325052022934,-1.318042516708374,-0.0548725426197052,-0.01139303669333458,-0.05656442791223526,-0.008410009555518627,0.00019905004592146724,-0.06056423485279083,0.02262771874666214,0.09433367848396301,-0.0920795276761055,-0.1307389736175537,-0.019156720489263535,-0.06298137456178665,-0.06180034950375557,-0.0775533989071846,0.001264893333427608,0.0031308422330766916,0.05997789278626442,-0.04561200365424156,-0.03495456650853157,-0.05200505256652832,0.019081609323620796,0.040205199271440506,0.0017826352268457413,0.027684113010764122,0.037653181701898575,-0.038860224187374115,-0.041184600442647934,-0.009639481082558632,-0.006621485110372305,-0.0800243690609932,-0.04668737202882767,-0.03440525010228157,0.03293268755078316,-0.006936150602996349,-0.11382782459259033,0.13702265918254852,0.0357794314622879,0.005097398534417152,-0.007837975397706032
E07,-0.06286046653985977,-0.028682950884103775,0.02134009450674057,-0.028655150905251503,-0.024995282292366028,-1.9698474407196045,-0.12592661380767822,-0.014050660654902458,-0.057805754244327545,-0.03052704408764839,-0.05877520143985748,-0.03128642588853836,0.0040012807585299015,-0.06761639565229416,0.022031938657164574,-0.15629346668720245,-0.3646351993083954,-0.07244136929512024,-0.11550437659025192,0.03904140368103981,-0.04114329442381859,0.002465395024046302,-0.02268887124955654,-0.007224538363516331,0.06980350613594055,-0.018085641786456108,0.007177191320806742,-0.044794712215662,-0.02395019307732582,0.0038824311923235655,-0.02906389720737934,-0.02837582677602768,-0.08787260204553604,-0.041392624378204346,0.016658294945955276,0.01713140681385994,-0.019141145050525665,-0.028815634548664093,-0.01949014700949192,0.007698948495090008,-0.1904171258211136,-0.1745115965604782,-0.0027161450125277042,-0.015183170326054096,0.009472274221479893
