source,C00,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44
T00,0.0029572555795311928,0.005810601636767387,-0.0023104262072592974,0.006286021322011948,0.013054204173386097,-0.005909491330385208,-0.0017693412955850363,0.0012284173863008618,0.02075185440480709,-0.007490868680179119,0.008785843849182129,-0.0033466012682765722,-0.004286221694201231,-0.021590305492281914,0.007614231668412685,0.0004557489010039717,0.010449820198118687,-0.02073042280972004,-0.0204228013753891,-0.006320957560092211,0.02748851664364338,0.09056401997804642,0.005563061218708754,0.038096897304058075,-0.008038386702537537,-0.0035208924673497677,0.013835799880325794,-0.010711359791457653,0.022015487775206566,0.028256012126803398,0.015499254688620567,0.005622105207294226,-0.054910048842430115,-0.011148898862302303,0.002464808989316225,-0.014102469198405743,0.031674906611442566,-0.00016169842274393886,-0.02678455412387848,0.012651288881897926,-0.052644260227680206,0.010240214876830578,0.047063831239938736,-0.021312735974788666,-0.004833798389881849
T01,0.02148226834833622,-0.005095963831990957,-0.013554906472563744,0.003788260044530034,0.0006065027555450797,-0.018177179619669914,0.00022890813124831766,-0.02670217491686344,-0.004777893424034119,-0.007356926798820496,-0.0059066410176455975,-0.006347818300127983,0.018832197412848473,-0.005777228157967329,-0.0019915541633963585,-0.01263345219194889,-0.0025928481481969357,-0.024406475946307182,0.00746383611112833,-0.027238117530941963,0.02175278030335903,-0.073636494576931,0.0014215409755706787,-0.014384525828063488,-0.05177410691976547,-0.027454733848571777,0.004761246964335442,-0.013969955034554005,-0.0016565335681661963,0.01737355813384056,0.022649293765425682,-0.027188953012228012,-0.06818056851625443,0.009985056705772877,-0.022365963086485863,-0.003507996443659067,0.012927697971463203,-0.0007582486141473055,-0.025626197457313538,-0.008395879529416561,-0.03846977651119232,0.012239906936883926,-0.01017070934176445,-0.0019452853593975306,-0.011594734154641628
T02,0.005121435970067978,-0.002862572204321623,0.0013096954207867384,0.023911863565444946,-0.02162252366542816,-0.0002410520683042705,0.0001347086945315823,-0.0020515117794275284,-0.022474922239780426,0.013562950305640697,-0.003954089246690273,-0.012227206490933895,0.011539952829480171,-0.0417918935418129,-0.016779247671365738,-0.0018555193673819304,-0.0037677271757274866,-0.0023720823228359222,-0.04485132917761803,-0.043740611523389816,0.029762079939246178,-0.032780036330223083,0.03742522746324539,0.03853239864110947,-0.06226760149002075,-0.018834460526704788,0.026157768443226814,-0.017451316118240356,0.0021836545784026384,0.01849483884871006,0.01151578314602375,-0.027556665241718292,-0.021412279456853867,0.00011893982446053997,0.01963442750275135,-0.007433141581714153,0.006324946880340576,-0.013640934601426125,-0.008989776484668255,0.007360326126217842,-0.017367009073495865,0.03752024471759796,0.012974897399544716,0.01101812906563282,-0.010915362276136875
T03,-0.010189912281930447,-0.003676228690892458,-0.004916466306895018,0.015552111901342869,-0.03801969066262245,-0.0024220538325607777,0.009758786298334599,0.0038487310521304607,0.02001798525452614,-0.019797980785369873,0.000807400734629482,0.005468928255140781,-0.021766360849142075,-0.038971301168203354,-0.025861091911792755,0.00022520522179547697,-0.008464627899229527,-0.008136605843901634,-0.014809906482696533,0.009024296887218952,0.03906499594449997,0.018399380147457123,0.029929442331194878,0.07548780739307404,-0.012711410410702229,-0.011251227930188179,0.027047397568821907,-0.0021483823657035828,0.025316691026091576,0.011802543886005878,0.021014753729104996,-0.029077677056193352,-0.010438758879899979,-0.016071712598204613,0.008586191572248936,-0.013521167449653149,0.02210124582052231,0.0005410916637629271,-0.020204788073897362,0.0015539524611085653,-0.04392344877123833,-0.007840649224817753,-0.018238572403788567,0.00540221156552434,0.005587432533502579
T04,-0.007801612373441458,0.005629770923405886,-0.050957776606082916,0.007563283666968346,-0.011459160596132278,-0.002855639671906829,0.006025873124599457,0.00678164791315794,0.07594496011734009,-0.016908785328269005,0.0042174747213721275,-0.0015446313191205263,-0.027988776564598083,-0.1224929541349411,-0.07146718353033066,-0.002666355110704899,-0.004261118359863758,-0.04049121215939522,0.028493331745266914,-0.030060360208153725,0.09593694657087326,-0.8079443573951721,0.10342724621295929,0.006124761886894703,0.006710946559906006,-0.013696183450520039,0.023016739636659622,-0.0021100081503391266,0.13696591556072235,-0.004532383754849434,0.014493858441710472,-0.014747033827006817,-0.1478388011455536,-0.20864786207675934,0.045344240963459015,0.0032699108123779297,-0.03697320818901062,0.00814967229962349,-0.06376714259386063,0.02992156893014908,-0.0353798046708107,0.017345847561955452,-0.08448263257741928,-0.10835547000169754,0.011550167575478554
T05,-0.033900223672389984,0.004108212888240814,0.01045693177729845,-0.05322572588920593,-0.05867732688784599,-0.022821305319666862,-0.0026003574021160603,-0.02605557069182396,-0.07776114344596863,-0.058453887701034546,-0.009229111485183239,-0.011403233744204044,0.03952677920460701,-0.05302921310067177,-0.05165983736515045,0.00235243933275342,-0.05098618194460869,-0.04867813363671303,0.1189296543598175,-0.07780919224023819,-0.07236523181200027,-5.235570430755615,-1.4179871082305908,-0.38101473450660706,-0.0183222908526659,-0.17065581679344177,-0.004195962566882372,0.10212750732898712,-0.16752605140209198,-0.019145378842949867,0.030659638345241547,-0.2212555855512619,-0.025100335478782654,-1.5585800409317017,-0.3087434768676758,-0.032487209886312485,0.018502242863178253,0.0022895336151123047,-0.02768259309232235,0.03566279262304306,-0.06889889389276505,0.014130871742963791,-0.0004282961308490485,-0.07027432322502136,-0.11556964367628098
T06,0.005493543576449156,-0.020716775208711624,-0.005788060370832682,0.004245807882398367,-0.006517905276268721,-0.0020745485089719296,-0.0022127691190689802,-0.01316538080573082,-0.0072716232389211655,0.005366712808609009,0.0005906855221837759,-0.012050211429595947,-0.014091218821704388,0.013689888641238213,-0.02887960895895958,-0.009001986123621464,-0.007588404230773449,-0.03873329609632492,-0.015298884361982346,0.0017086263978853822,0.008339663036167622,0.036812689155340195,-0.03410371020436287,0.012383571825921535,0.0028512999415397644,-0.0020019293297082186,0.0038973724003881216,0.007194170728325844,0.01619049347937107,0.005702396389096975,0.008588405326008797,-0.003974711988121271,-0.02111895941197872,-0.021141789853572845,0.021228570491075516,-0.017371663823723793,0.02455720864236355,0.0016851838445290923,-0.0073484876193106174,0.012844233773648739,-0.06762735545635223,0.03508070856332779,0.0053642489947378635,0.0028318280819803476,-0.02016337588429451
T07,-0.017259273678064346,0.001885531353764236,-0.024570783600211143,0.015014718286693096,-1.539917320769746e-05,-0.008726055733859539,-0.004243409261107445,-0.05046086013317108,-0.026221103966236115,-0.017890620976686478,-0.003037473652511835,-0.026970399543642998,0.0457681342959404,-0.014903390780091286,-0.011996354907751083,0.0024926771875470877,0.008110296912491322,-0.045452263206243515,0.00794727262109518,0.012338384054601192,0.009235731326043606,-0.017647208645939827,0.024129165336489677,-0.03828680142760277,-0.01649593748152256,-0.029853736981749535,0.03727920353412628,-0.0037805247120559216,-0.015600870363414288,0.016391314566135406,0.012636112980544567,-0.00788333360105753,-0.05796784162521362,-0.02886887453496456,0.04197404533624649,-0.00987192988395691,0.013693302869796753,-0.01390004064887762,-0.03068912774324417,0.009936647489666939,0.0012985974317416549,0.04425911605358124,-0.04546117037534714,-0.024223187938332558,0.001016457681544125
T08,-0.00021359762467909604,-0.007275696378201246,0.00058412563521415,0.021067410707473755,-0.004260558634996414,-0.015380199067294598,0.001736150123178959,-0.009562244638800621,0.009195482358336449,-0.005796158220618963,0.001236876123584807,0.0031795455142855644,-0.0014706465881317854,-0.07306675612926483,-0.008089045993983746,0.005652949679642916,-0.015361875295639038,-0.009745897725224495,-0.0070917424745857716,-0.01365536730736494,0.0293587613850832,0.011719321832060814,0.014103795401751995,-0.028403308242559433,-0.00440662307664752,-0.009100948460400105,0.027015138417482376,0.01780102774500847,-0.006548501551151276,0.0070931571535766125,0.008582903072237968,-0.024289602413773537,-0.012101013213396072,-0.01649731583893299,0.005730984266847372,-0.0027587085496634245,0.014885206706821918,-0.0025770722422748804,-0.019001638516783714,0.010225418023765087,0.011529773473739624,0.010822677984833717,-0.0050486368127167225,0.002970688510686159,-0.006164764519780874
T09,-0.002777157351374626,-0.01876053586602211,0.0163259394466877,0.010881077498197556,-0.012948036193847656,-0.010175857692956924,-0.004792346619069576,3.6539509892463684e-05,-0.013052004389464855,-0.013978543691337109,-0.0015108822844922543,0.0005169622018001974,0.005133409518748522,-0.011306452564895153,-0.02300526760518551,-0.005145212169736624,-0.0014620105503126979,0.0007008014363236725,0.016004130244255066,-0.0021107385400682688,0.023928508162498474,-0.004723487421870232,0.0598495677113533,-0.05868292972445488,-0.001984180184081197,-0.026024889200925827,0.03138216957449913,-0.0029406994581222534,-0.008986465632915497,0.03652222082018852,0.013533555902540684,-0.011349616572260857,-0.045368801802396774,-0.007596421521157026,0.03551369905471802,-0.021388743072748184,0.008491449989378452,-0.0017592067597433925,-0.010265820659697056,0.009533229283988476,-0.03038662113249302,0.03307732939720154,-0.023638784885406494,-0.000774831569287926,-0.007463551592081785
